,set_num,name,year,theme_id,num_parts
19022,M20-2586-10,Modulex Box - 10x Window 1 x 8 x 6,1963,716,10
19023,MACGAME-2,Star Wars II: The Original Trilogy - MAC-DVD,2007,501,0
19024,MACGAME-3,Star Wars: The Video Game - MAC CD-ROM,2005,501,0
19025,MACGAME-4,Star Wars: The Complete Saga - MAC DVD-ROM,2009,501,0
19026,MAGNET-1,Super Mario Refrigerator Magnets,2020,501,0
19027,Maine-1,Maine Space Grant Consortium Promotional Astronaut Polybag,1999,93,5
19028,makepromo-1,Make and Create Basic Set (Toyfair Nuernberg Promotion),2003,22,0
19029,Manchester-1,"LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,408,12
19030,MAY2013-1,Holocron Droid,2013,158,31
19031,MAYHEMSTARSHIP-1,Sweet Mayhem's Systar Starship!,2019,670,29
19032,MCALLEN-1,"Grand Opening LEGO Store McAllen, TX",2018,408,5
19033,McDR1-1,McDonald's Racers Car 1 - Kurvencruiser (EU),2009,112,4
19034,McDR1US-1,6 x 2 Turbo (US),2009,112,4
19035,McDR2-1,Monster Rad (EU),2009,112,4
19036,McDR2US-1,Rally Fire,2009,112,4
19037,McDR3-1,Turbobooster (EU),2009,112,4
19038,McDR3US-1,Curve Cruiser,2009,112,4
19039,McDR4-1,Sportpfeil (EU),2009,112,4
19040,McDR4US-1,Circuit Star,2009,112,4
19041,McDR5US-1,Lap Star,2009,112,4
19042,McDR6US-1,EZ Rally,2009,112,4
19043,McDR7US-1,Curve Chaser,2009,112,4
19044,McDR8US-1,Sport Racer,2009,112,4
19045,MESSENGERBAG-1,Minifigure Motion Messenger Bag,2021,501,0
19046,MESSENGERBAG-2,2 x 2 Building Brick Messenger Bag,2021,501,0
19047,MFCN-1,Chinese Minifig Collection Volume 1,2009,535,0
19048,MFCN-2,Chinese Minifig Collection Volume 2,2009,535,27
19049,MIAMI-1,Art Deco Hotel,2010,408,142
19050,MICROROOSTER-1,Micro Rooster,2017,206,8
19051,MIDAUTUMNRABBIT-1-1,Mid Autumn Rabbit,2019,408,40
19052,MINECON-1,Steve,2013,577,19
19053,MINIBATMOBILE-1,Mini-Speedwagon,2017,708,71
19054,MiniNXT-1,Mini NXT Brick,2008,259,3
19055,MiniRCX-1,Mini RCX Brick,2008,260,4
19056,Minneapolis-1,"LEGO Store Grand Opening Exclusive Set, Mall of America, Bloomington, MN",1992,408,6
19057,Minneapolis-2,"LEGO Store Grand Re-opening Exclusive Set, Mall of America, Bloomington, MN",2010,408,125
19058,MissionViejo-1,LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA,2011,408,15
19059,MLN09-1,My LEGO Network Promo,2009,598,3
19060,MMMB001-1,Snowman,2008,409,11
19061,MMMB002-1,Penguin,2009,409,20
19062,MMMB003-1,Heart,2009,409,15
19063,MMMB004-1,Leprechaun,2009,409,38
19064,MMMB005-1,Rabbit,2009,409,38
19065,MMMB006-1,House,2009,409,58
19066,MMMB007-1,Tractor,2009,409,35
19067,MMMB008-1,Flower In Pot,2009,409,28
19068,MMMB009-1,Sailing Boat,2009,409,27
19069,MMMB010-1,US Flag,2009,409,15
19070,MMMB012-1,Lobster,2009,409,49
19071,MMMB013-1,Book and Pencil Set,2009,409,24
19072,MMMB015-1,Turkey,2009,409,28
19073,MMMB016-1,Fireworks,2009,409,20
19074,MMMB017-1,Wreath,2009,409,29
19075,MMMB019-1,Groundhog,2010,409,0
19076,MMMB022-1,Shamrock,2010,409,22
19077,MMMB023-1,Chick,2010,409,30
19078,MMMB024-1,Truck,2010,409,58
19079,MMMB025-1,Barbecue,2010,409,21
19080,MMMB026-1,Watermelon,2010,409,43
19081,MMMB027-1,Seagull,2010,409,29
19082,MMMB028-1,Boy with Backpack,2010,409,41
19083,MMMB029-1,Monster,2010,409,49
19084,MMMB030-1,Turkey Dinner,2010,409,47
19085,MMMB031-1,Fire Place,2010,409,41
19086,MMMB032-1,Christmas Tree,2010,409,40
19087,MMMB033-1,Polar Bear,2011,409,45
19088,MMMB034-1,Skier,2011,409,43
19089,MMMB035-1,Bird,2011,409,31
19090,MMMB036-1,Watering Can,2011,409,57
19091,MMMB037-1,Flower,2011,409,15
19092,MMMB038-1,Graduate,2011,409,37
19093,MMMB039-1,Lighthouse,2011,409,20
19094,MMMB040-1,Chair,2011,409,47
19095,MMMB041-1,Scarecrow,2011,409,44
19096,MMMB042-1,Dracula,2011,409,41
19097,MMMB043-1,Acorn,2011,409,26
19098,MMMB044-1,Turkey,2011,409,42
19099,MMMB045-1,Nutcracker,2011,409,40
19100,MMOUTON-1,Michele Mouton (Michèle Mouton),2020,598,4
19101,MONKIEKIDHEAD-1,Storage Head S (Monkie Kid),2020,501,0
19102,MONSTERFRIEND-1,Monster Friend,2018,230,78
19103,MS1032-1,Infrared Receiver Sensor for Mindstorms NXT,2010,259,1
19104,MS1034-1,Compass Sensor for Mindstorms NXT,2006,259,1
19105,MS1038-1,Color Sensor for Mindstorms NXT,2006,259,1
19106,MS1040-1,Accelerometer Sensor for Mindstorms NXT,2007,259,1
19107,MS1042-1,Infrared Seeker for Mindstorms NXT (Version 1),2007,259,1
19108,MS1044-1,Gyroscopic Sensor for Mindstorms NXT,2007,259,1
19109,MS1046-1,Infrared Link Sensor for Mindstorms NXT,2007,259,1
19110,MS1048-1,Mindstorms RF ID Sensor,2008,259,3
19111,MS1049-1,Mindstorms Keyfob Transponder,2008,259,10
19112,MS1060-1,Mindstorms NXT Touch Sensor Multiplexer,2009,259,0
19113,MUNICH-1,Grand Opening Ceremony of LEGO Store München Pasing!,2013,408,17
19114,MYERNEXO-1,Micro Battle Blaster,2016,605,18
19115,MYERNEXO-2,Micro Mecha Horse,2016,605,24
19116,MYSTERYBOX-1,Mystery Box 1 - Cars,2018,598,0
19117,MYSTERYBOX-2,Mystery Box 2 - Animals,2018,598,65
19118,MYSTERYBOX-3,Mystery Box 3 - Space,2018,598,65
19119,MYSTERYMACHINE-1,Micro Mystery Machine,2015,603,29
19120,NAA1030-1,NXT Angle Sensor,2013,259,0
19121,Nashville-1,"LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,408,15
19122,NBA-1,NBA Collectors Cards #1,2003,459,6
19123,NBA-2,NBA Collectors Cards #2,2003,459,6
19124,NBA-3,NBA Collectors Cards #3,2003,459,6
19125,NBA-4,NBA Collectors Cards #4,2003,459,6
19126,NBA-5,NBA Collectors Cards #5,2003,459,6
19127,NBA-6,NBA Collectors Cards #6,2003,459,6
19128,NBA-7,NBA Collectors Cards #7,2003,459,6
19129,NBA-8,NBA Collectors Cards #8,2003,459,6
19130,NEO1048-1,EOPD Sensor for Mindstorms NXT (Electro Optical Sensor),2009,259,0
19131,Newark-1,"LEGO Store Grand Opening Exclusive Set, Christiana Mall, Newark, DE",2010,408,133
19132,NEWORLEANS-1,"Grand Opening LEGO Store New Orleans, LA",2018,408,5
19133,NEWSSTAND-1,Newsstand,2020,155,155
19134,NEXOKNIGHTS-1,Nexo Powers Wave 1 Power Shields,2017,605,35
19135,NEXOKNIGHTS-2,Nexo Powers Wave 2 Power Shields,2017,605,35
19136,NINJAGOSPINNER-1,Ninjago Fidget Spinner,2017,616,22
19137,NINJATRU-1,Kai's Mask,2015,435,97
19138,NINJATRU-2,Lloyd's Mask,2015,435,97
19139,NINJATRU-3,Cole's Mask,2015,435,97
19140,NINJATRU-4,Jay's Mask,2015,435,97
19141,NINJATRU-5,Zane's Mask,2015,435,97
19142,NMS1035-1,NXT Magnetic Sensor,2010,259,1
19143,NOTEBOOK-1,Duck Build Recruitment Bag Stationery Set,2019,501,1
19144,NOTEBOOK2-1,Imperial TIE Fighter Recruitment Bag Stationery Set,2019,501,1
19145,NQSTUDIOS-1,Nesquik Studios Promo 3-Pack,2001,273,0
19146,NUREMBERG-1,"LEGO Store Grand Opening Exclusive Set, Nuremberg (Nürnberg), Germany",2010,408,126
19147,OklahomaCity-1,"LEGO Store Grand Opening Exclusive Set, Penn Square Mall, Oklahoma City, OK",2009,408,58
19148,OLAFBOX-1,Olaf Box,2019,687,50
19149,OLDNORTHCHURCH-1,Old North Church,2014,598,35
19150,Orlando-1,"LEGO Store Grand Opening Exclusive Set, Imagination Center, Orlando, FL",1997,408,3
19151,OrlandPark-1,"LEGO Store Grand Opening Exclusive Set, Orland Park, IL",2009,408,58
19152,OverlandPark-1,"LEGO Store Grand Opening Exclusive Set, Oak Park Mall, Overland Park, KS",2012,408,15
19153,OWIK-1,Overwatch Influencer Kit,2018,669,0
19154,OWIK-2,Tracer (Golden Guns Version),2018,669,15
19155,P1804-1,Clikits Daisy Pen,2005,501,16
19156,PAB4-1,Batman & Robin,2012,410,96
19157,PAB7-1,Surfer,2012,410,70
19158,Paramus-1,"LEGO Store Grand Opening Exclusive Set, Paramus, NJ",2009,408,73
19159,PARIS-1,LEGO Store Forum Des Halles!,2016,408,16
19160,PASSPORTCASE-1,Minifigure Passport Case,2021,501,0
19161,PATCHPACK-2,Mystery Patch Pack Series 2,2021,501,0
19162,PBKFIRE-1,Fire Station,2013,598,59
19163,PCGAME-1,Batman 3: Beyond Gotham - PC DVD,2014,501,0
19164,PCGAME-10,Marvel Super Heroes 2 - PC,2017,501,0
19165,PCGAME-12,The Ninjago Movie Video Game - PC,2017,501,0
19166,PCGAME-2,Batman the Videogame - Windows PC,2008,501,0
19167,PCGAME-3,Bionicle Heroes - PC-DVD,2006,501,0
19168,PCGAME-4,DC Super-Villains - PC-DVD,2018,501,0
19169,PCGAME-5,The LEGO Movie 2 Videogame - PC,2019,501,0
19170,PCGAME-7,Star Wars: The Video Game - PC CD-ROM,2005,501,0
19171,PCGAME-9,The Incredibles - PC,2019,501,0
19172,PE770439-1,BYGGLEK Medium Box,2020,501,6
19173,PE770439-2,BYGGLEK Large Box,2020,501,6
19174,PE770441-1,BYGGLEK Extra Small / Small Box Set,2020,501,9
19175,Peabody-1,"LEGO Store Grand Opening Exclusive Set, Northshore Mall, Peabody, MA",2012,408,15
19176,PEN-1,President Business Retractable Pen,2014,501,0
19177,PEN-2,C-3PO Pen,2008,501,11
19178,PETORNAMENT-1,Happy Holiday Pet Ornament,2020,227,44
19179,PHONECASE-1,The Ninjago Movie Dual Protection Case - iPhone 6/6S,2017,501,0
19180,PILLOW-1,Unikitty Cuddle Pillow,2020,501,0
19181,PINBALL-1,Pinball Machine,2020,598,102
19182,Pleasanton-1,LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA,2011,408,15
19183,PLUSH-15,Firefighter Plush,2009,501,0
19184,PLUSH-16,Policeman Plush,2009,501,0
19185,PLUSH-17,"Minifigure With Red Legs, Blue Torso With 'LEGO' Logo, White Arms and White Hat Plush",2009,501,0
19186,PLUSH-18,Construction Worker Plush,2009,501,0
19187,PLUSH-19,LEGOLAND Dog Widget Plush,2020,501,0
19188,PLUSH-2,Olivia Plush,2020,501,0
19189,PLUSH-3,I Love LEGOLAND Plush (Female),2020,501,0
19190,PLUSH-5,Ollie Plush,2020,501,0
19191,PLUSH-6,Ninjago Kai Minifigure Plush,2020,501,0
19192,PLUSH-7,I Love LEGOLAND Plush (Male),2020,501,0
19193,PLUSH-8,Ninjago Jay Minifigure Plush,2020,501,0
19194,PLUSH-9,Ninjago Lloyd Minifigure Plush,2020,501,0
19195,PORG-1,Porg,2018,158,75
19196,POUCH-1,2 x 2 Building Brick Accessory Zipper Pouch,2021,501,0
19197,POUCH-2,Minifigure Motion Accessory Zipper Pouch,2021,501,0
19198,POUCH-3,Minifigure Color Me Crowd Pencil Pouch,2021,501,0
19199,POUCH-4,Minifigure Emoji Pouch (Blue),2021,501,0
19200,PSGAME-3,Bionicle Heroes - PS2,2006,501,0
19201,PUMPKIN-1,Pumpkin,2011,230,40
19202,PUPPY-HOUSE-1,Puppy House,2019,52,71
19203,PUPPY-HOUSE-2,Puppy House,2019,494,72
19204,QUATRO-1,Bag of Bricks,2006,441,15
19205,QX12933-1,Hallmark Keepsake Christmas Tree Ornament - The LEGO Ninjago Movie Lloyd,2018,501,0
19206,QX4769-1,Hallmark Keepsake Christmas Tree Ornament - 1995 Fireplace with Santa,1995,501,0
19207,QX5453-1,Hallmark Keepsake Christmas Tree Ornament - 1994 Santa’s Sleigh,1994,501,0
19208,QXI2215-1,Hallmark Keepsake Christmas Tree Ornament - The LEGO Batman Movie Batman,2017,501,0
19209,QXI2245-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Yoda,2013,501,0
19210,QXI2334-1,Hallmark Keepsake Christmas Tree Ornament - DC Comics Super Heroes Superman,2020,501,0
19211,QXI2554-1,Hallmark Keepsake Christmas Tree Ornament - Jurassic World Velociraptor Blue,2020,501,0
19212,QXI2584-1,Hallmark Keepsake Christmas Tree Ornament - Gingerbread Man,2020,501,0
19213,QXI2593-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Boba Fett,2014,501,0
19214,QXI2619-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Darth Vader,2011,501,0
19215,QXI2661-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Stormtrooper,2012,501,0
19216,QXI3063-1,Hallmark Keepsake Christmas Tree Ornament - The LEGO Batman Movie The Joker,2018,501,0
19217,QXI3297-1,Hallmark Keepsake Christmas Tree Ornament - The LEGO Batman Movie Robin,2019,501,0
19218,QXI3687-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars C-3PO,2019,501,0
19219,QXI3689-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars R2-D2,2019,501,0
19220,QXI3749-1,Hallmark Keepsake Christmas Tree Ornament - Santa Claus,2019,501,0
19221,QXI3789-1,Hallmark Keepsake Christmas Tree Ornament - The LEGO Movie 2 Unikitty,2019,501,0
19222,QXI6014-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Han Solo,2020,501,0
19223,QXI6021-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Chewbacca,2020,501,0
19224,QXI7022-1,Hallmark Keepsake Christmas Tree Ornament - DC Comics Super Heroes Wonder Woman,2021,501,0
19225,QXI7225-1,Hallmark Keepsake Christmas Tree Ornament - Elf and Teddy,2021,501,0
19226,QXI7336-1,Hallmark Keepsake Christmas Tree Ornament - Yeti,2022,501,0
19227,QXI7343-1,Hallmark Keepsake Christmas Tree Ornament - Astronaut,2022,501,0
19228,QXI7506-1,Hallmark Keepsake Christmas Tree Ornament - BB-8,2022,501,0
19229,QXI7555-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Darth Vader,2021,501,0
19230,QXI7562-1,Hallmark Keepsake Christmas Tree Ornament - Star Wars Stormtrooper,2021,501,0
19231,QXI7576-1,Hallmark Keepsake Christmas Tree Ornament - Harry Potter,2022,501,0
19232,RABBIT-1,Easter Rabbit,2019,410,26
19233,RACERS-1,Cheerios Promotional Set,2009,112,4
19234,RACERS-2,Hamburger Helper Promotional Set,2009,112,4
19235,RALEIGH-1,"LEGO Store Grand Opening Exclusive Set, Crabtree Valley Mall, Raleigh, NC",2009,408,121
19236,RAMBOLL-1,Ramboll Oil Platform,2008,301,216
19237,RAT-1,Easy Build Building Happening Rat,2020,206,754
19238,REDSOX2016-1,Red Sox Player,2016,598,40
19239,REDSOX2019-1,Wally,2019,598,56
19240,REDTEMPLE-1,Mini Temple,2017,435,35
19241,ROBORIDER-1,RoboRider Dummy Set,1999,16,128
19242,ROCKBAND-1,Rock Band Bus,2009,52,258
19243,ROOSTER-1,Easy Build Building Happening Rooster,2017,206,0
19244,ROSE-1,The Beast's Enchanted Rose,2017,608,0
19245,ROSE2-1,Rose,2020,598,26
19246,ROSEVILLE-1,"Grand Opening LEGO Store Roseville, CA",2018,408,7
19247,rrminifigs-1,Rock Raider Minifig Packs 3-Pack,2000,442,0
19248,SAARBRUCKEN-1,"LEGO Store Grand Opening Exclusive Set, Saarbrücken, Germany",2012,408,16
19249,Sacramento-1,"LEGO Store Grand Opening Exclusive Set, Arden Fair Mall, Sacramento, CA",2008,408,79
19250,SanDiego-1,LEGO Store Grand Opening Exclusive Set Fashion Valley San Diego CA,2011,408,15
19251,SANFRANCISCO-1,LEGO Store Grand Opening San Francisco CA,2016,408,17
19252,SANTACHIMNEY-1,Santa In A Chimney,2019,410,24
19253,SDCC2010-1,CubeDude - The Clone Wars Edition,2010,158,416
19254,SDCC2015-1,Throne of Ultron,2015,702,196
19255,SDCC2015-2,Dagobah Mini-Build,2015,158,177
19256,SDCC2015-3,Action Comics #1 Superman,2015,701,145
19257,SDCC2015-4,All New Captain America (Sam Wilson),2015,696,5
19258,SDCC2015-5,Arsenal,2015,695,5
19259,SDCC2015-6,Skull Scorpio Mask,2015,324,1
19260,SDCC2016-1,Steve Rogers Captain America,2016,696,4
19261,SDCC2016-2,ATOM,2016,695,5
19262,SDCC2018-1,Sheriff Deadpool,2018,696,5
19263,SDCC2018-2,Black Lightning,2018,695,4
19264,SDCC2018-3,Apocalypseburg Unikitty,2018,670,19
19265,SDCC2019-1,PS4 Spider-Man,2019,706,3
19266,SDCC2019-2,Zebra Batman,2019,697,5
19267,SDCC2019-3,Barb,2019,680,4
19268,SDIK-1,Mystery Builder Campaign Influencer Kit,2015,603,16
19269,SDMYSTERYGANG-1,Scooby-Doo Surprises: Mystery Inc. Gang,2015,603,26
19270,SHANGHAI-1,I ❤️ Shanghai Standee,2018,408,30
19271,SHANGHAICASTLE-1,Shanghai Castle,2019,408,144
19272,SHEEP-1,Sheep,2006,505,7
19273,Sheffield-1,"LEGO Store Grand Opening Exclusive Set, Sheffield, UK",2012,408,14
19274,shell98small-1,Shell Town 1998 Promotional (complete set),1998,598,0
19275,SHTOWN99SMALL-1,Shell Promotional Sets,1999,50,0
19276,SHUTTLE-1,Space Shuttle,2019,408,24
19277,SLEEPER-1,Duplo Blanket Sleeper,2022,501,0
19278,SLEIGHORNAMENT-1,Rocket Sleigh Ornament,2020,227,75
19279,SLIZER-1,Dummy Set for 8508-1 Supplementary Disks,1999,20,48
19280,SMMM-1,Classic Suit Miles Morales,2020,706,3
19281,SoOuest-1,"LEGO Store Grand Opening Exclusive Set, So Ouest, Levallois-Perret, France",2012,408,16
19282,Sphinx-1,Sphinx,2008,301,29
19283,SQUIRREL-1,Squirrel,2006,505,3
19284,STATICKER-1,Unikitty Staticker,2019,501,0
19285,STATIONERY-1,Shark Suit Guy Stationery Bundle,2021,501,0
19286,STATUEOFLIBERTY-1,Statue of Liberty,2015,598,59
19287,STOCKHOLM-1,Big Inauguration of LEGO Store in Stockholm!,2016,408,13
19288,STORAGESOLUTION-1,Storage Solution Pack,2014,501,0
19289,STORMBREAKER-1,Stormbreaker,2019,702,27
19290,Stratford-1,"LEGO Store Grand Opening Exclusive Set, Westfield Stratford, UK",2012,408,15
19291,SUNRISE-1,The LEGO Store Grand Opening 2011,2011,408,15
19292,SUPERMAN-1,Superman,2013,701,41
19293,SUPREMECOURT-1,Supreme Court,2015,598,44
19294,sw117promo-1,Darth Vader: 56. International Toy Fair Nuernberg,2005,158,3
19295,SWCOMIC1-1,X-Wing,2015,158,23
19296,SWDVDBD-1,The Padawan Menace,2011,501,4
19297,SWMINIFIGS-1,Star Wars Minifig Packs 4-Pack,2000,158,0
19298,SWMP-1,Star Wars / M&M Mosaic - Promo Set,2005,158,5462
19299,SWORD-1,Light Sword,2021,501,0
19300,tech007promo-1,Technic Figure Cyber Person Promotional Polybag - [Toy Fair Nuernberg Promotion 1998],1998,3,1
19301,TEDDYBEAR-1,Teddy Bear,2020,232,67
19302,tf05-1,Lego Toy Fair 2005 Star Wars V.I.P. Gala Set,2005,158,60
19303,tf11-1,Star Wars Miniland Figures (Toy Fair 2011 Collector's Party),2011,158,138
19304,THROW-1,LEGOLAND Totally Bricks of the Heart Throw,2020,501,0
19305,THROW-2,LEGOLAND City Foiled Again Plush Throw,2020,501,0
19306,THROW-3,LEGOLAND Ninjago Year of the Dragon Plush Throw,2020,501,0
19307,THROW-4,LEGOLAND Unicorn Girl Wishes Plush Throw,2020,501,0
19308,THROW-5,DUPLO Land Plush Throw,2020,501,0
19309,THROW-6,Systar Sisterhood Plush Throw,2020,501,0
19310,TIEFIGHTER-1,TIE Fighter,2014,158,12
19311,TKTOUR-1,Tour De France Collection,2000,458,0
19312,TLBM-1,The LEGO Batman Movie (DVD),2017,501,0
19313,TLMPS-1,The LEGO Movie Promotional Set,2014,578,103
19314,TLNM3D-1,The LEGO Ninjago Movie (Blu-Ray 3D + Blu-Ray + Digital),2018,501,0
19315,TLNM4K-1,The LEGO Ninjago Movie (4K Ultra HD + Blu-Ray + Digital),2018,501,0
19316,TOMINIFIGS-1,City Center Minifig Packs 2-Pack,2000,106,0
19317,Toronto-1,"LEGO Store Grand Opening Exclusive Set, Sherway Square, Toronto, ON, Canada",2011,408,15
19318,Toronto-2,"LEGO Store Grand Opening Exclusive Set, Fairview Mall, Toronto, ON, Canada",2011,408,15
19319,Toronto-3,"LEGO Store Grand Opening Exclusive Set, Yorkdale Mall, Toronto, ON, Canada",2013,408,15
19320,TORQUE-1,"Rod ""Torque"" Redline",2012,269,30
19321,TOTEBAG-1,LEGOLAND Shark & Mermaid Beach Tote Bag,2020,501,0
19322,TOTEBAG-2,LEGOLAND Florida VIP Canvas Tote,2019,501,0
19323,TOTEBAG-3,5th Avenue Tote Bag,2021,501,0
19324,TOUCAN-1,Toucan,2018,408,26
19325,TOWEL-1,Cars Microfiber Towel,2020,501,0
19326,TOWEL-2,LEGOLAND Shark Boy Towel,2020,501,0
19327,TOWEL-3,LEGOLAND Mermaid Girl Towel,2020,501,0
19328,TOYFAIR-1,Darth Vader - Toy Fair 2009 Invitation,2009,158,7
19329,TOYSRUSCARD-1,Toys R Us Trading Cards,2017,501,50
19330,TRADINGCARD-1,Create the World Trading Cards,2017,501,141
19331,TRADINGCARD-2,Create the World Trading Cards: Incredible Inventions,2018,501,141
19332,TRADINGCARD-3,Create the World Trading Cards: Living Amazingly,2020,501,141
19333,TRADINGCARDS-5,Knights Kingdom II Trading Cards,2005,198,110
19334,TREE-1,Tree in the Woods,2019,408,53
19335,TRICERATOPS-1,Triceratops,2019,408,30
19336,Troy-1,"LEGO Store Grand Opening Exclusive Set, Somerset Collection, Troy, MI",2010,408,103
19337,TRU01-1,Harry Potter Quidditch Tower (TRU Event Exclusive),2002,246,38
19338,TRUBATMOBILE-1,Flying Batmobile,2017,708,60
19339,TRUBATSIGNAL-1,Batman Bat-Signal,2014,697,19
19340,TRUBB8-1,BB-8,2017,158,39
19341,TRUCAPAM-1,Captain America Mosaic,2016,696,72
19342,TRUCHIMA-1,Chima,2013,571,45
19343,TRUCOGSWORTH-1,Cogsworth,2016,608,48
19344,TRUFALCON-1,Millennium Falcon,2016,158,44
19345,TRUFRANKENSTEIN-1,Frankenstein's Monster,2016,230,37
19346,TRUFRIENDS-1,Wishing Well,2016,494,33
19347,TRUGHOST-1,Micro Ghost,2014,158,42
19348,TRUIRONMAN-1,Iron Man Mosaic,2018,705,59
19349,TRUJEK14-1,Jek-14 Stealth Fighter,2013,158,40
19350,TRUJOKERMECH-1,The Joker Mini Mech Bot,2013,697,42
19351,TRUJWGATE-1,Jurassic World Gate,2015,602,63
19352,TRUKAYAK-1,Kayak,2015,59,18
19353,TRULUMIERE-1,Lumiere,2016,608,24
19354,TRUNEXO-1,Nexo Knights Shield Dock,2016,605,41
19355,TRUNEXO-2,Micro Chaos Chariot,2016,605,30
19356,TRUNEXOMONSTER-1,Lava Monster,2016,605,58
19357,TRUNINJAGO-1,Micro Shinto Shrine,2015,435,18
19358,TRUNINJAGO-2,Micro Electromech Robot,2015,435,28
19359,TRUNINJAGO-3,Micro Kai's Fighter Jet,2015,435,18
19360,TRUNINJAGO-4,Micro Morro Dragon,2015,435,29
19361,TRUPCAR-1,Police Car,2013,61,35
19362,TRUPODIUM-1,Winner's Podium,2016,601,40
19363,TRURUMBLE-1,Micro Rumble Blade,2016,605,21
19364,TRUSHIELD-1,Batman Shield,2012,697,257
19365,TRUSHIELD-2,Superman Shield,2012,701,257
19366,TRUSHIELD-3,Captain America's Shield,2014,696,261
19367,TRUSWMF-2,Millennium Falcon,2018,158,24
19368,TRUTRICERATOPS-1,Triceratops,2018,602,30
19369,TRUWEASLEYCAR-1,Mini Flying Ford Anglia,2018,246,36
19370,TRUWOOKIE-1,Wookie Gunship,2015,158,41
19371,TRUXWING-1,X-Wing,2014,158,23
19372,TRUXWING2-1,Star Wars X-wing Fighter,2015,158,27
19373,TSUPER-1,Technic Racer,1991,1,263
19374,TYRANNOSAURUS-1,Tyrannosaurus,2018,602,41
19375,UKDUPLOPATENT-1,UK Patent LEGO DUPLO Brick 1968 Art Print,2019,683,0
19376,UMBRELLA-1,Umbrella,2020,501,0
19377,UNITY-1,Unity x Lego Minifigure,2021,598,8
19378,VALENTINE-1,Valentine's Day Card,2019,408,40
19379,VALENTINEPACK-1,Valentine’s Day Pack,2020,232,0
19380,VAMPIREBAT-1,Vampire Bat,2019,410,19
19381,Vancouver-1,"LEGO Store Grand Opening Exclusive Set, Oakridge Centre, Vancouver, BC, Canada",2012,408,15
19382,Victor-1,"LEGO Store Grand Opening Exclusive Set, Eastview Mall, Victor, NY",2012,408,15
19383,VIDIYO-TILES-1,VIDIYO Tiles,2021,713,80
19384,VIENNA-1,Big Opening Ceremony of LEGO Stores SCS,2013,408,17
19385,VIENNA-2,Big Opening Ceremony of LEGO Stores Donau Zentrum,2013,408,17
19386,VISION-1,Vision Photo Signed by Paul Bettany,2021,501,0
19387,VP-1,Ice Planet Co-Pack of 6814 6879 and 6898,1995,133,0
19388,VP-10,Star Wars Value Pack with Free LEGO Backpack,2003,158,1
19389,VP-11,Star Wars Co-Pack,2000,158,0
